"V1","V2"
-117.570137671006,31.6691546405011
-117.417884663312,31.6691546405011
-117.265631655617,31.6691546405011
-117.113378647923,31.6691546405011
-116.961125640229,31.6691546405011
-116.808872632534,31.6691546405011
-117.646264174853,31.801009612967
-117.494011167159,31.801009612967
-117.341758159465,31.801009612967
-117.18950515177,31.801009612967
-117.037252144076,31.801009612967
-116.884999136382,31.801009612967
-116.732746128687,31.801009612967
-118.788161732561,31.9328645854329
-118.635908724866,31.9328645854329
-118.483655717172,31.9328645854329
-118.331402709478,31.9328645854329
-118.179149701783,31.9328645854329
-118.026896694089,31.9328645854329
-117.874643686395,31.9328645854329
-117.7223906787,31.9328645854329
-117.570137671006,31.9328645854329
-117.417884663312,31.9328645854329
-117.265631655617,31.9328645854329
-117.113378647923,31.9328645854329
-116.961125640229,31.9328645854329
-116.808872632534,31.9328645854329
-119.016541244102,32.0647195578988
-118.864288236408,32.0647195578988
-118.712035228714,32.0647195578988
-118.559782221019,32.0647195578988
-118.407529213325,32.0647195578988
-118.255276205631,32.0647195578988
-118.103023197936,32.0647195578988
-117.950770190242,32.0647195578988
-117.798517182548,32.0647195578988
-117.646264174853,32.0647195578988
-117.494011167159,32.0647195578988
-117.341758159465,32.0647195578988
-117.18950515177,32.0647195578988
-117.037252144076,32.0647195578988
-116.884999136382,32.0647195578988
-119.244920755644,32.1965745303647
-119.092667747949,32.1965745303647
-118.940414740255,32.1965745303647
-118.788161732561,32.1965745303647
-118.635908724866,32.1965745303647
-118.483655717172,32.1965745303647
-118.331402709478,32.1965745303647
-118.179149701783,32.1965745303647
-118.026896694089,32.1965745303647
-117.874643686395,32.1965745303647
-117.7223906787,32.1965745303647
-117.570137671006,32.1965745303647
-117.417884663312,32.1965745303647
-117.265631655617,32.1965745303647
-117.113378647923,32.1965745303647
-116.961125640229,32.1965745303647
-119.930059290268,32.3284295028306
-119.777806282574,32.3284295028306
-119.62555327488,32.3284295028306
-119.473300267185,32.3284295028306
-119.321047259491,32.3284295028306
-119.168794251797,32.3284295028306
-119.016541244102,32.3284295028306
-118.864288236408,32.3284295028306
-118.712035228714,32.3284295028306
-118.559782221019,32.3284295028306
-118.407529213325,32.3284295028306
-118.255276205631,32.3284295028306
-118.103023197936,32.3284295028306
-117.950770190242,32.3284295028306
-117.798517182548,32.3284295028306
-117.646264174853,32.3284295028306
-117.494011167159,32.3284295028306
-117.341758159465,32.3284295028306
-117.18950515177,32.3284295028306
-120.15843880181,32.4602844752964
-120.006185794115,32.4602844752964
-119.853932786421,32.4602844752964
-119.701679778727,32.4602844752964
-119.549426771032,32.4602844752964
-119.397173763338,32.4602844752964
-119.244920755644,32.4602844752964
-119.092667747949,32.4602844752964
-118.940414740255,32.4602844752964
-118.788161732561,32.4602844752964
-118.635908724866,32.4602844752964
-118.483655717172,32.4602844752964
-118.331402709478,32.4602844752964
-118.179149701783,32.4602844752964
-118.026896694089,32.4602844752964
-117.874643686395,32.4602844752964
-117.7223906787,32.4602844752964
-117.570137671006,32.4602844752964
-117.417884663312,32.4602844752964
-117.265631655617,32.4602844752964
-117.113378647923,32.4602844752964
-120.234565305657,32.5921394477623
-120.082312297963,32.5921394477623
-119.930059290268,32.5921394477623
-119.777806282574,32.5921394477623
-119.62555327488,32.5921394477623
-119.473300267185,32.5921394477623
-119.321047259491,32.5921394477623
-119.168794251797,32.5921394477623
-119.016541244102,32.5921394477623
-118.864288236408,32.5921394477623
-118.712035228714,32.5921394477623
-118.559782221019,32.5921394477623
-118.407529213325,32.5921394477623
-118.255276205631,32.5921394477623
-118.103023197936,32.5921394477623
-117.950770190242,32.5921394477623
-117.798517182548,32.5921394477623
-117.646264174853,32.5921394477623
-117.494011167159,32.5921394477623
-117.341758159465,32.5921394477623
-117.18950515177,32.5921394477623
-120.310691809504,32.7239944202282
-120.15843880181,32.7239944202282
-120.006185794115,32.7239944202282
-119.853932786421,32.7239944202282
-119.701679778727,32.7239944202282
-119.549426771032,32.7239944202282
-119.397173763338,32.7239944202282
-119.244920755644,32.7239944202282
-119.092667747949,32.7239944202282
-118.940414740255,32.7239944202282
-118.788161732561,32.7239944202282
-118.635908724866,32.7239944202282
-118.483655717172,32.7239944202282
-118.331402709478,32.7239944202282
-118.179149701783,32.7239944202282
-118.026896694089,32.7239944202282
-117.874643686395,32.7239944202282
-117.7223906787,32.7239944202282
-117.570137671006,32.7239944202282
-117.417884663312,32.7239944202282
-117.265631655617,32.7239944202282
-120.386818313351,32.8558493926941
-120.234565305657,32.8558493926941
-120.082312297963,32.8558493926941
-119.930059290268,32.8558493926941
-119.777806282574,32.8558493926941
-119.62555327488,32.8558493926941
-119.473300267185,32.8558493926941
-119.321047259491,32.8558493926941
-119.168794251797,32.8558493926941
-119.016541244102,32.8558493926941
-118.864288236408,32.8558493926941
-118.712035228714,32.8558493926941
-118.559782221019,32.8558493926941
-118.255276205631,32.8558493926941
-118.103023197936,32.8558493926941
-117.950770190242,32.8558493926941
-117.798517182548,32.8558493926941
-117.646264174853,32.8558493926941
-117.494011167159,32.8558493926941
-117.341758159465,32.8558493926941
-120.462944817199,32.98770436516
-120.310691809504,32.98770436516
-120.15843880181,32.98770436516
-120.006185794115,32.98770436516
-119.853932786421,32.98770436516
-119.701679778727,32.98770436516
-119.549426771032,32.98770436516
-119.397173763338,32.98770436516
-119.244920755644,32.98770436516
-119.092667747949,32.98770436516
-118.940414740255,32.98770436516
-118.788161732561,32.98770436516
-118.635908724866,32.98770436516
-118.483655717172,32.98770436516
-118.331402709478,32.98770436516
-118.179149701783,32.98770436516
-118.026896694089,32.98770436516
-117.874643686395,32.98770436516
-117.7223906787,32.98770436516
-117.570137671006,32.98770436516
-117.417884663312,32.98770436516
-120.843577336434,33.1195593376259
-120.69132432874,33.1195593376259
-120.539071321046,33.1195593376259
-120.386818313351,33.1195593376259
-120.234565305657,33.1195593376259
-120.082312297963,33.1195593376259
-119.930059290268,33.1195593376259
-119.777806282574,33.1195593376259
-119.62555327488,33.1195593376259
-119.473300267185,33.1195593376259
-119.321047259491,33.1195593376259
-119.168794251797,33.1195593376259
-119.016541244102,33.1195593376259
-118.864288236408,33.1195593376259
-118.712035228714,33.1195593376259
-118.559782221019,33.1195593376259
-118.407529213325,33.1195593376259
-118.255276205631,33.1195593376259
-118.103023197936,33.1195593376259
-117.950770190242,33.1195593376259
-117.798517182548,33.1195593376259
-117.646264174853,33.1195593376259
-117.494011167159,33.1195593376259
-117.341758159465,33.1195593376259
-120.919703840281,33.2514143100917
-120.767450832587,33.2514143100917
-120.615197824893,33.2514143100917
-120.462944817199,33.2514143100917
-120.310691809504,33.2514143100917
-120.15843880181,33.2514143100917
-120.006185794115,33.2514143100917
-119.853932786421,33.2514143100917
-119.701679778727,33.2514143100917
-119.397173763338,33.2514143100917
-119.244920755644,33.2514143100917
-119.092667747949,33.2514143100917
-118.940414740255,33.2514143100917
-118.788161732561,33.2514143100917
-118.635908724866,33.2514143100917
-118.483655717172,33.2514143100917
-118.331402709478,33.2514143100917
-118.179149701783,33.2514143100917
-118.026896694089,33.2514143100917
-117.874643686395,33.2514143100917
-117.7223906787,33.2514143100917
-117.570137671006,33.2514143100917
-121.148083351823,33.3832692825576
-120.995830344129,33.3832692825576
-120.843577336434,33.3832692825576
-120.69132432874,33.3832692825576
-120.539071321046,33.3832692825576
-120.386818313351,33.3832692825576
-120.234565305657,33.3832692825576
-120.082312297963,33.3832692825576
-119.930059290268,33.3832692825576
-119.777806282574,33.3832692825576
-119.62555327488,33.3832692825576
-119.473300267185,33.3832692825576
-119.321047259491,33.3832692825576
-119.168794251797,33.3832692825576
-119.016541244102,33.3832692825576
-118.864288236408,33.3832692825576
-118.712035228714,33.3832692825576
-118.559782221019,33.3832692825576
-118.255276205631,33.3832692825576
-118.103023197936,33.3832692825576
-117.950770190242,33.3832692825576
-117.798517182548,33.3832692825576
-117.646264174853,33.3832692825576
-121.22420985567,33.5151242550235
-121.071956847976,33.5151242550235
-120.919703840281,33.5151242550235
-120.767450832587,33.5151242550235
-120.615197824893,33.5151242550235
-120.462944817199,33.5151242550235
-120.310691809504,33.5151242550235
-120.15843880181,33.5151242550235
-120.006185794115,33.5151242550235
-119.853932786421,33.5151242550235
-119.701679778727,33.5151242550235
-119.549426771032,33.5151242550235
-119.397173763338,33.5151242550235
-119.244920755644,33.5151242550235
-119.092667747949,33.5151242550235
-118.940414740255,33.5151242550235
-118.788161732561,33.5151242550235
-118.635908724866,33.5151242550235
-118.483655717172,33.5151242550235
-118.331402709478,33.5151242550235
-118.179149701783,33.5151242550235
-118.026896694089,33.5151242550235
-117.874643686395,33.5151242550235
-121.300336359517,33.6469792274894
-121.148083351823,33.6469792274894
-120.995830344129,33.6469792274894
-120.843577336434,33.6469792274894
-120.69132432874,33.6469792274894
-120.539071321046,33.6469792274894
-120.386818313351,33.6469792274894
-120.234565305657,33.6469792274894
-120.082312297963,33.6469792274894
-119.930059290268,33.6469792274894
-119.777806282574,33.6469792274894
-119.62555327488,33.6469792274894
-119.473300267185,33.6469792274894
-119.321047259491,33.6469792274894
-119.168794251797,33.6469792274894
-119.016541244102,33.6469792274894
-118.864288236408,33.6469792274894
-118.712035228714,33.6469792274894
-118.559782221019,33.6469792274894
-118.407529213325,33.6469792274894
-118.255276205631,33.6469792274894
-118.103023197936,33.6469792274894
-121.376462863365,33.7788341999553
-121.22420985567,33.7788341999553
-121.071956847976,33.7788341999553
-120.919703840281,33.7788341999553
-120.767450832587,33.7788341999553
-120.615197824893,33.7788341999553
-120.462944817199,33.7788341999553
-120.310691809504,33.7788341999553
-120.15843880181,33.7788341999553
-120.006185794115,33.7788341999553
-119.853932786421,33.7788341999553
-119.701679778727,33.7788341999553
-119.549426771032,33.7788341999553
-119.397173763338,33.7788341999553
-119.244920755644,33.7788341999553
-119.092667747949,33.7788341999553
-118.940414740255,33.7788341999553
-118.788161732561,33.7788341999553
-118.635908724866,33.7788341999553
-118.483655717172,33.7788341999553
-121.300336359517,33.9106891724212
-121.148083351823,33.9106891724212
-120.995830344129,33.9106891724212
-120.843577336434,33.9106891724212
-120.69132432874,33.9106891724212
-120.539071321046,33.9106891724212
-120.386818313351,33.9106891724212
-120.234565305657,33.9106891724212
-120.082312297963,33.9106891724212
-119.930059290268,33.9106891724212
-119.777806282574,33.9106891724212
-119.62555327488,33.9106891724212
-119.473300267185,33.9106891724212
-119.321047259491,33.9106891724212
-119.168794251797,33.9106891724212
-119.016541244102,33.9106891724212
-118.864288236408,33.9106891724212
-118.712035228714,33.9106891724212
-118.559782221019,33.9106891724212
-121.376462863365,34.042544144887
-121.22420985567,34.042544144887
-121.071956847976,34.042544144887
-120.919703840281,34.042544144887
-120.767450832587,34.042544144887
-120.615197824893,34.042544144887
-120.462944817199,34.042544144887
-120.310691809504,34.042544144887
-120.15843880181,34.042544144887
-120.006185794115,34.042544144887
-119.701679778727,34.042544144887
-119.549426771032,34.042544144887
-119.397173763338,34.042544144887
-119.244920755644,34.042544144887
-119.092667747949,34.042544144887
-118.940414740255,34.042544144887
-121.452589367212,34.1743991173529
-121.300336359517,34.1743991173529
-121.148083351823,34.1743991173529
-120.995830344129,34.1743991173529
-120.843577336434,34.1743991173529
-120.69132432874,34.1743991173529
-120.539071321046,34.1743991173529
-120.386818313351,34.1743991173529
-120.234565305657,34.1743991173529
-120.082312297963,34.1743991173529
-119.930059290268,34.1743991173529
-119.777806282574,34.1743991173529
-119.62555327488,34.1743991173529
-119.473300267185,34.1743991173529
-119.321047259491,34.1743991173529
-121.528715871059,34.3062540898188
-121.376462863365,34.3062540898188
-121.22420985567,34.3062540898188
-121.071956847976,34.3062540898188
-120.919703840281,34.3062540898188
-120.767450832587,34.3062540898188
-120.615197824893,34.3062540898188
-120.462944817199,34.3062540898188
-120.310691809504,34.3062540898188
-120.15843880181,34.3062540898188
-120.006185794115,34.3062540898188
-119.853932786421,34.3062540898188
-119.701679778727,34.3062540898188
-119.549426771032,34.3062540898188
-119.397173763338,34.3062540898188
-121.604842374906,34.4381090622847
-121.452589367212,34.4381090622847
-121.300336359517,34.4381090622847
-121.148083351823,34.4381090622847
-120.995830344129,34.4381090622847
-120.843577336434,34.4381090622847
-120.69132432874,34.4381090622847
-120.539071321046,34.4381090622847
-120.386818313351,34.4381090622847
-120.234565305657,34.4381090622847
-120.082312297963,34.4381090622847
-121.528715871059,34.5699640347506
-121.376462863365,34.5699640347506
-121.22420985567,34.5699640347506
-121.071956847976,34.5699640347506
-120.919703840281,34.5699640347506
-120.767450832587,34.5699640347506
-121.604842374906,34.7018190072165
-121.452589367212,34.7018190072165
-121.300336359517,34.7018190072165
-121.148083351823,34.7018190072165
-120.995830344129,34.7018190072165
-120.843577336434,34.7018190072165
-120.69132432874,34.7018190072165
-121.680968878753,34.8336739796824
-121.528715871059,34.8336739796824
-121.376462863365,34.8336739796824
-121.22420985567,34.8336739796824
-121.071956847976,34.8336739796824
-120.919703840281,34.8336739796824
-120.767450832587,34.8336739796824
-121.909348390295,34.9655289521482
-121.7570953826,34.9655289521482
-121.604842374906,34.9655289521482
-121.452589367212,34.9655289521482
-121.300336359517,34.9655289521482
-121.148083351823,34.9655289521482
-120.995830344129,34.9655289521482
-120.843577336434,34.9655289521482
-120.69132432874,34.9655289521482
-121.985474894142,35.0973839246141
-121.833221886448,35.0973839246141
-121.680968878753,35.0973839246141
-121.528715871059,35.0973839246141
-121.376462863365,35.0973839246141
-121.22420985567,35.0973839246141
-121.071956847976,35.0973839246141
-120.919703840281,35.0973839246141
-120.767450832587,35.0973839246141
-122.213854405683,35.22923889708
-122.061601397989,35.22923889708
-121.909348390295,35.22923889708
-121.7570953826,35.22923889708
-121.604842374906,35.22923889708
-121.452589367212,35.22923889708
-121.300336359517,35.22923889708
-121.148083351823,35.22923889708
-120.995830344129,35.22923889708
-122.289980909531,35.3610938695459
-122.137727901836,35.3610938695459
-121.985474894142,35.3610938695459
-121.833221886448,35.3610938695459
-121.680968878753,35.3610938695459
-121.528715871059,35.3610938695459
-121.376462863365,35.3610938695459
-121.22420985567,35.3610938695459
-121.071956847976,35.3610938695459
-120.919703840281,35.3610938695459
-122.366107413378,35.4929488420118
-122.213854405683,35.4929488420118
-122.061601397989,35.4929488420118
-121.909348390295,35.4929488420118
-121.7570953826,35.4929488420118
-121.604842374906,35.4929488420118
-121.452589367212,35.4929488420118
-121.300336359517,35.4929488420118
-121.148083351823,35.4929488420118
-122.594486924919,35.6248038144777
-122.442233917225,35.6248038144777
-122.289980909531,35.6248038144777
-122.137727901836,35.6248038144777
-121.985474894142,35.6248038144777
-121.833221886448,35.6248038144777
-121.680968878753,35.6248038144777
-121.528715871059,35.6248038144777
-121.376462863365,35.6248038144777
-121.22420985567,35.6248038144777
-122.670613428766,35.7566587869436
-122.518360421072,35.7566587869436
-122.366107413378,35.7566587869436
-122.213854405683,35.7566587869436
-122.061601397989,35.7566587869436
-121.909348390295,35.7566587869436
-121.7570953826,35.7566587869436
-121.604842374906,35.7566587869436
-121.452589367212,35.7566587869436
-122.746739932614,35.8885137594094
-122.594486924919,35.8885137594094
-122.442233917225,35.8885137594094
-122.289980909531,35.8885137594094
-122.137727901836,35.8885137594094
-121.985474894142,35.8885137594094
-121.833221886448,35.8885137594094
-121.680968878753,35.8885137594094
-121.528715871059,35.8885137594094
-122.822866436461,36.0203687318753
-122.670613428766,36.0203687318753
-122.518360421072,36.0203687318753
-122.366107413378,36.0203687318753
-122.213854405683,36.0203687318753
-122.061601397989,36.0203687318753
-121.909348390295,36.0203687318753
-121.7570953826,36.0203687318753
-121.604842374906,36.0203687318753
-122.746739932614,36.1522237043412
-122.594486924919,36.1522237043412
-122.442233917225,36.1522237043412
-122.289980909531,36.1522237043412
-122.137727901836,36.1522237043412
-121.985474894142,36.1522237043412
-121.833221886448,36.1522237043412
-121.680968878753,36.1522237043412
-122.822866436461,36.2840786768071
-122.670613428766,36.2840786768071
-122.518360421072,36.2840786768071
-122.366107413378,36.2840786768071
-122.213854405683,36.2840786768071
-122.061601397989,36.2840786768071
-121.909348390295,36.2840786768071
-122.898992940308,36.415933649273
-122.746739932614,36.415933649273
-122.594486924919,36.415933649273
-122.442233917225,36.415933649273
-122.289980909531,36.415933649273
-122.137727901836,36.415933649273
-121.985474894142,36.415933649273
-123.127372451849,36.5477886217389
-122.975119444155,36.5477886217389
-122.822866436461,36.5477886217389
-122.670613428766,36.5477886217389
-122.518360421072,36.5477886217389
-122.366107413378,36.5477886217389
-122.213854405683,36.5477886217389
-122.061601397989,36.5477886217389
-123.203498955697,36.6796435942047
-123.051245948002,36.6796435942047
-122.898992940308,36.6796435942047
-122.746739932614,36.6796435942047
-122.594486924919,36.6796435942047
-122.442233917225,36.6796435942047
-122.289980909531,36.6796435942047
-122.137727901836,36.6796435942047
-121.985474894142,36.6796435942047
-121.833221886448,36.6796435942047
-123.431878467238,36.8114985666706
-123.279625459544,36.8114985666706
-123.127372451849,36.8114985666706
-122.975119444155,36.8114985666706
-122.822866436461,36.8114985666706
-122.670613428766,36.8114985666706
-122.518360421072,36.8114985666706
-122.366107413378,36.8114985666706
-122.213854405683,36.8114985666706
-122.061601397989,36.8114985666706
-121.909348390295,36.8114985666706
-123.508004971085,36.9433535391365
-123.355751963391,36.9433535391365
-123.203498955697,36.9433535391365
-123.051245948002,36.9433535391365
-122.898992940308,36.9433535391365
-122.746739932614,36.9433535391365
-122.594486924919,36.9433535391365
-122.442233917225,36.9433535391365
-122.289980909531,36.9433535391365
-122.137727901836,36.9433535391365
-121.985474894142,36.9433535391365
-123.736384482627,37.0752085116024
-123.584131474932,37.0752085116024
-123.431878467238,37.0752085116024
-123.279625459544,37.0752085116024
-123.127372451849,37.0752085116024
-122.975119444155,37.0752085116024
-122.822866436461,37.0752085116024
-122.670613428766,37.0752085116024
-122.518360421072,37.0752085116024
-122.366107413378,37.0752085116024
-123.812510986474,37.2070634840683
-123.66025797878,37.2070634840683
-123.508004971085,37.2070634840683
-123.355751963391,37.2070634840683
-123.203498955697,37.2070634840683
-123.051245948002,37.2070634840683
-122.898992940308,37.2070634840683
-122.746739932614,37.2070634840683
-122.594486924919,37.2070634840683
-122.442233917225,37.2070634840683
-123.888637490321,37.3389184565342
-123.736384482627,37.3389184565342
-123.584131474932,37.3389184565342
-123.431878467238,37.3389184565342
-123.279625459544,37.3389184565342
-123.127372451849,37.3389184565342
-122.975119444155,37.3389184565342
-122.822866436461,37.3389184565342
-122.670613428766,37.3389184565342
-122.518360421072,37.3389184565342
-123.964763994168,37.4707734290001
-123.812510986474,37.4707734290001
-123.66025797878,37.4707734290001
-123.508004971085,37.4707734290001
-123.355751963391,37.4707734290001
-123.203498955697,37.4707734290001
-123.051245948002,37.4707734290001
-122.898992940308,37.4707734290001
-122.746739932614,37.4707734290001
-122.594486924919,37.4707734290001
-123.888637490321,37.6026284014659
-123.736384482627,37.6026284014659
-123.584131474932,37.6026284014659
-123.431878467238,37.6026284014659
-123.279625459544,37.6026284014659
-123.127372451849,37.6026284014659
-122.975119444155,37.6026284014659
-122.822866436461,37.6026284014659
-122.670613428766,37.6026284014659
-122.518360421072,37.6026284014659
-123.964763994168,37.7344833739318
-123.812510986474,37.7344833739318
-123.66025797878,37.7344833739318
-123.508004971085,37.7344833739318
-123.355751963391,37.7344833739318
-123.203498955697,37.7344833739318
-123.051245948002,37.7344833739318
-122.898992940308,37.7344833739318
-122.746739932614,37.7344833739318
-122.594486924919,37.7344833739318
-124.040890498015,37.8663383463977
-123.888637490321,37.8663383463977
-123.736384482627,37.8663383463977
-123.584131474932,37.8663383463977
-123.431878467238,37.8663383463977
-123.279625459544,37.8663383463977
-123.127372451849,37.8663383463977
-122.975119444155,37.8663383463977
-122.822866436461,37.8663383463977
-122.670613428766,37.8663383463977
-124.117017001863,37.9981933188636
-123.964763994168,37.9981933188636
-123.812510986474,37.9981933188636
-123.66025797878,37.9981933188636
-123.508004971085,37.9981933188636
-123.355751963391,37.9981933188636
-123.203498955697,37.9981933188636
-123.051245948002,37.9981933188636
-122.898992940308,37.9981933188636
-124.345396513404,38.1300482913295
-124.19314350571,38.1300482913295
-124.040890498015,38.1300482913295
-123.888637490321,38.1300482913295
-123.736384482627,38.1300482913295
-123.584131474932,38.1300482913295
-123.431878467238,38.1300482913295
-123.279625459544,38.1300482913295
-123.127372451849,38.1300482913295
-122.975119444155,38.1300482913295
-124.421523017251,38.2619032637954
-124.269270009557,38.2619032637954
-124.117017001863,38.2619032637954
-123.964763994168,38.2619032637954
-123.812510986474,38.2619032637954
-123.66025797878,38.2619032637954
-123.508004971085,38.2619032637954
-123.355751963391,38.2619032637954
-123.203498955697,38.2619032637954
-123.051245948002,38.2619032637954
-124.497649521098,38.3937582362613
-124.345396513404,38.3937582362613
-124.19314350571,38.3937582362613
-124.040890498015,38.3937582362613
-123.888637490321,38.3937582362613
-123.736384482627,38.3937582362613
-123.584131474932,38.3937582362613
-123.431878467238,38.3937582362613
-123.279625459544,38.3937582362613
-123.127372451849,38.3937582362613
-124.573776024946,38.5256132087271
-124.421523017251,38.5256132087271
-124.269270009557,38.5256132087271
-124.117017001863,38.5256132087271
-123.964763994168,38.5256132087271
-123.812510986474,38.5256132087271
-123.66025797878,38.5256132087271
-123.508004971085,38.5256132087271
-123.355751963391,38.5256132087271
-124.649902528793,38.657468181193
-124.497649521098,38.657468181193
-124.345396513404,38.657468181193
-124.19314350571,38.657468181193
-124.040890498015,38.657468181193
-123.888637490321,38.657468181193
-123.736384482627,38.657468181193
-123.584131474932,38.657468181193
-123.431878467238,38.657468181193
-124.72602903264,38.7893231536589
-124.573776024946,38.7893231536589
-124.421523017251,38.7893231536589
-124.269270009557,38.7893231536589
-124.117017001863,38.7893231536589
-123.964763994168,38.7893231536589
-123.812510986474,38.7893231536589
-123.66025797878,38.7893231536589
-124.649902528793,38.9211781261248
-124.497649521098,38.9211781261248
-124.345396513404,38.9211781261248
-124.19314350571,38.9211781261248
-124.040890498015,38.9211781261248
-123.888637490321,38.9211781261248
-123.736384482627,38.9211781261248
-124.72602903264,39.0530330985907
-124.573776024946,39.0530330985907
-124.421523017251,39.0530330985907
-124.269270009557,39.0530330985907
-124.117017001863,39.0530330985907
-123.964763994168,39.0530330985907
-123.812510986474,39.0530330985907
-124.802155536487,39.1848880710566
-124.649902528793,39.1848880710566
-124.497649521098,39.1848880710566
-124.345396513404,39.1848880710566
-124.19314350571,39.1848880710566
-124.040890498015,39.1848880710566
-123.888637490321,39.1848880710566
-124.72602903264,39.3167430435224
-124.573776024946,39.3167430435224
-124.421523017251,39.3167430435224
-124.269270009557,39.3167430435224
-124.117017001863,39.3167430435224
-123.964763994168,39.3167430435224
-123.812510986474,39.3167430435224
-124.802155536487,39.4485980159883
-124.649902528793,39.4485980159883
-124.497649521098,39.4485980159883
-124.345396513404,39.4485980159883
-124.19314350571,39.4485980159883
-124.040890498015,39.4485980159883
-123.888637490321,39.4485980159883
-125.030535048029,39.5804529884542
-124.878282040334,39.5804529884542
-124.72602903264,39.5804529884542
-124.573776024946,39.5804529884542
-124.421523017251,39.5804529884542
-124.269270009557,39.5804529884542
-124.117017001863,39.5804529884542
-123.964763994168,39.5804529884542
-123.812510986474,39.5804529884542
-125.106661551876,39.7123079609201
-124.954408544181,39.7123079609201
-124.802155536487,39.7123079609201
-124.649902528793,39.7123079609201
-124.497649521098,39.7123079609201
-124.345396513404,39.7123079609201
-124.19314350571,39.7123079609201
-124.040890498015,39.7123079609201
-123.888637490321,39.7123079609201
-125.182788055723,39.844162933386
-125.030535048029,39.844162933386
-124.878282040334,39.844162933386
-124.72602903264,39.844162933386
-124.573776024946,39.844162933386
-124.421523017251,39.844162933386
-124.269270009557,39.844162933386
-124.117017001863,39.844162933386
-123.964763994168,39.844162933386
-125.25891455957,39.9760179058519
-125.106661551876,39.9760179058519
-124.954408544181,39.9760179058519
-124.802155536487,39.9760179058519
-124.649902528793,39.9760179058519
-124.497649521098,39.9760179058519
-124.345396513404,39.9760179058519
-124.19314350571,39.9760179058519
-124.040890498015,39.9760179058519
-125.335041063417,40.1078728783177
-125.182788055723,40.1078728783177
-125.030535048029,40.1078728783177
-124.878282040334,40.1078728783177
-124.72602903264,40.1078728783177
-124.573776024946,40.1078728783177
-124.421523017251,40.1078728783177
-124.269270009557,40.1078728783177
-125.25891455957,40.2397278507836
-125.106661551876,40.2397278507836
-124.954408544181,40.2397278507836
-124.802155536487,40.2397278507836
-124.649902528793,40.2397278507836
-124.497649521098,40.2397278507836
-124.345396513404,40.2397278507836
-125.335041063417,40.3715828232495
-125.182788055723,40.3715828232495
-125.030535048029,40.3715828232495
-124.878282040334,40.3715828232495
-124.72602903264,40.3715828232495
-124.573776024946,40.3715828232495
-124.421523017251,40.3715828232495
-125.25891455957,40.5034377957154
-125.106661551876,40.5034377957154
-124.954408544181,40.5034377957154
-124.802155536487,40.5034377957154
-124.649902528793,40.5034377957154
-124.497649521098,40.5034377957154
-125.335041063417,40.6352927681813
-125.182788055723,40.6352927681813
-125.030535048029,40.6352927681813
-124.878282040334,40.6352927681813
-124.72602903264,40.6352927681813
-124.573776024946,40.6352927681813
-124.421523017251,40.6352927681813
-125.25891455957,40.7671477406472
-125.106661551876,40.7671477406472
-124.954408544181,40.7671477406472
-124.802155536487,40.7671477406472
-124.649902528793,40.7671477406472
-124.497649521098,40.7671477406472
-124.345396513404,40.7671477406472
-125.182788055723,40.8990027131131
-125.030535048029,40.8990027131131
-124.878282040334,40.8990027131131
-124.72602903264,40.8990027131131
-124.573776024946,40.8990027131131
-124.421523017251,40.8990027131131
-124.269270009557,40.8990027131131
-125.106661551876,41.0308576855789
-124.954408544181,41.0308576855789
-124.802155536487,41.0308576855789
-124.649902528793,41.0308576855789
-124.497649521098,41.0308576855789
-124.345396513404,41.0308576855789
-124.19314350571,41.0308576855789
-125.030535048029,41.1627126580448
-124.878282040334,41.1627126580448
-124.72602903264,41.1627126580448
-124.573776024946,41.1627126580448
-124.421523017251,41.1627126580448
-124.269270009557,41.1627126580448
-125.106661551876,41.2945676305107
-124.954408544181,41.2945676305107
-124.802155536487,41.2945676305107
-124.649902528793,41.2945676305107
-124.497649521098,41.2945676305107
-124.345396513404,41.2945676305107
-124.19314350571,41.2945676305107
-125.182788055723,41.4264226029766
-125.030535048029,41.4264226029766
-124.878282040334,41.4264226029766
-124.72602903264,41.4264226029766
-124.573776024946,41.4264226029766
-124.421523017251,41.4264226029766
-124.269270009557,41.4264226029766
-124.117017001863,41.4264226029766
-125.106661551876,41.5582775754425
-124.954408544181,41.5582775754425
-124.802155536487,41.5582775754425
-124.649902528793,41.5582775754425
-124.497649521098,41.5582775754425
-124.345396513404,41.5582775754425
-124.19314350571,41.5582775754425
-125.182788055723,41.6901325479084
-125.030535048029,41.6901325479084
-124.878282040334,41.6901325479084
-124.72602903264,41.6901325479084
-124.573776024946,41.6901325479084
-124.421523017251,41.6901325479084
-124.269270009557,41.6901325479084
-125.106661551876,41.8219875203743
-124.954408544181,41.8219875203743
-124.802155536487,41.8219875203743
-124.649902528793,41.8219875203743
-124.497649521098,41.8219875203743
-124.345396513404,41.8219875203743
